"ID_s","SINP","EDU_MAD","EDU_SUP","EDU_PRI","HOG_HAC","HOG_INET","HOG_BIBLIO","VIANDA","MIG_SUD","C1_REP","C2_REP","C1_SOB","C2_SOB","C1_NOPRO","C2_NOPRO","CONP","REPE_PRIM","CAMBIO","RIESGO","INTAR","MAT_MEDIA","EDU_MAD_SD","L_SW","H2","I_S","M","MIG_EUR","ATENCION","LQ_PRI","LQ_SUP","COOP","SUBS","C1_PROEX","C2_PROEX","SUP","EFIC","PEND","MAT_DESVIO","STATUS","ACCESIBILIDAD","TIPO_HABITAT","HAC_ESC","n","RECURSO","TIT","ASI","NODOC","IDIOMA_MULTI","DOC","NOPOF","VAR","CONTINUIDAD_PRE","SECTOR","T_DOBLE","T_MAÑANA","T_TARDE","T_VESPER","T_NOCHE","TIT_BACHILLER","TIT_BILINGÜE","TIT_COMERCIAL","TIT_TECNICO","N_PRI","N_SEC","N_SUP"
"ID5517",0,8.70421261149599,0.708333333333333,0,1.33952380952381,1,0.24,0,0,0,0,0,0,0,0.202898550724638,0,0,0,0,0,5.70202349,2.25590370610619,0.5983,0.8631,0.4082,0.346281944954822,0.00892857142857143,0.08,"Bajo","Alto","NO","NO",0.0545454545454545,0.318840579710145,0.123015873015873,0.962962962962963,-0.0142857142857143,1.001729,7.26510355173227,35.5555555555556,"Residencial alto",22.4,112,9.85933661154388,1,4.46428571428571,0,0,230.803571428571,28.5714285714286,0.321428571428571,TRUE,"Privado",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0,8,20
"ID5519",0,9.31756373697464,0.828571428571429,0.0285714285714286,1.39785714285714,1,0.0833333333333333,0,0,0,0,0.0317460317460317,0.0285714285714286,0,0,0,0,0.0555555555555556,0,0.00701754385964912,5.98896925,1.76586151633114,0.5257,0.4785,0.2855,0.395552104642298,0,0,"Bajo","Alto","NO","NO",0.266666666666667,0.295238095238095,0,1.75609756097561,0.0148809523809524,1.00153767,9.31565998192274,34.8888888888889,"Residencial alto",18.6666666666667,168,9.94201728654262,1,5.65476190476191,0.595238095238095,0,292.261904761905,48.2142857142857,0.44047619047619,TRUE,"Privado",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,1,5,30
"ID5545",0.0172143974960876,7.65875468616387,0.567164179104478,0.134328358208955,1.8546378968254,0.873239436619718,0.112676056338028,0,0.01,0.0274725274725275,0.0825688073394495,0.043956043956044,0.100917431192661,0.0348837209302326,0.131578947368421,0,0.0563380281690141,0.0845070422535211,0.126760563380282,0,5.29501726,3.25109734919038,0.9458,0.8609,0.5674,0.065007418900132,0.005,0.112676056338028,"Medio","Medio","NO","SI",0.511627906976744,0.469298245614035,0.0730253353204173,1.19148936170213,-0.01525,0.79001435,4.85498084980797,35.2222222222222,"Residencial alto",26.6666666666667,400,9.306255924842,1,1.25,0,0,196.875,14.25,0.435,TRUE,"Privado",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,10,23,44
"ID5547",0.0387096774193548,4.72729662876564,0.206896551724138,0.413793103448276,1.62068965517241,0.9,0,0,0.133757961783439,0.027027027027027,0,0.108108108108108,0.228915662650602,0.0714285714285714,0.0410958904109589,0.0387096774193548,0.0666666666666667,0.166666666666667,0.2,0,5.15445897,3.27007590776478,1.0497,0.9555,0.6368,0.123723500107327,0,0.233333333333333,"Alto","Bajo","c/PJ","SI",0.385714285714286,0.438356164383562,0.170940170940171,0.575,-0.0229299363057325,0.99051944,5.87438800520496,15.8888888888889,"Residencial alto",31.4,157,9.72171162132657,1,2.54777070063694,0,0,145.859872611465,10.828025477707,0.305732484076433,TRUE,"Privado",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,13,12,6
"ID5552",0,8.46606455744476,0.712962962962963,0.0740740740740741,1.52852519648636,0.973913043478261,0.121739130434783,0,0.00163934426229508,0.0149812734082397,0,0.0411985018726592,0.0495626822157434,0.0338345864661654,0.0371428571428571,0,0.0434782608695652,0.0521739130434783,0.139130434782609,0,5.03136154,2.74067959609592,0.7594,0.6912,0.4381,0.201994390332867,0,0.147826086956522,"Bajo","Medio","NO","SI",0.43984962406015,0.371428571428571,0.0241545893719807,1.66423357664234,-0.0142622950819672,0.8297625,4.72589444723946,49.1111111111111,"Residencial alto",32.1052631578947,610,9.94201728654262,1,1.55737704918033,0,0,121.55737704918,0,0.426229508196721,TRUE,"Privado",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,9,26,88
"ID5558",0,NA,NA,NA,NA,NA,NA,0,0.020746887966805,0.0384615384615385,0.0582010582010582,0.0448717948717949,0.107583774250441,0.04,0.115151515151515,0.0460469157254561,NA,NA,NA,0.0368421052631579,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"NO","Estatal",0.0933333333333333,0.171717171717172,0.478260869565217,5.86885245901639,0.0601659751037344,NA,6.10744860319728,26.5555555555556,"Residencial alto",90.375,723,9.43468255182185,1,0,0,0,85.8921161825726,0,0.174273858921162,TRUE,"Estatal",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
"ID5575",0.0103305785123967,6.85088120306644,0.355555555555556,0.2,1.53015046296296,1,0.08,0,0.028673835125448,0.0434782608695652,0.0121951219512195,0.121739130434783,0.128048780487805,0.0695652173913043,0.138121546961326,0.00413223140495868,0.04,0.06,0.14,0,5.17038394,3.05625382766042,1.052,0.9576,0.6372,0.031119156351558,0.003584229390681,0.06,"Medio","Medio","NO","SI",0.617391304347826,0.558011049723757,0.136470588235294,1.36666666666667,-0.00609318996415772,0.9606882,16.3838209830142,14.1111111111111,"Residencial medio",27.9,279,9.28353633880606,1,3.40501792114695,0,0,151.971326164875,7.34767025089606,0.28673835125448,TRUE,"Privado",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,11,24,19
"ID5611",0.0326876513317191,2.65936391221739,0.0198019801980198,0.712871287128713,1.9079475308642,0.613445378151261,0.0420168067226891,0.817142857142857,0.100571428571429,0.172259507829978,0.126168224299065,0.505592841163311,0.39018691588785,0.525125628140704,0.389791183294664,0.0653753026634383,0.117647058823529,0.394957983193277,0.159663865546218,0.101326899879373,4.20072778,1.87044706854595,0.6793,0.6183,0.4232,0.605339591741383,0,0.210084033613445,"Alto","Bajo","c/PJ","Estatal",0.251256281407035,0.25754060324826,0.338323353293413,0.259911894273128,-0.0414857142857143,0.8590661,32.7825283784584,41.8888888888889,"Residencial bajo",25.7352941176471,875,9.70412794579928,0.312375249500998,3.48571428571429,1.2,0,218.457142857143,0,0.450285714285714,TRUE,"Estatal",FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,130,49,4
"ID5618",0.00769230769230769,4.11783827893456,0.104761904761905,0.438095238095238,1.6261492011492,0.798387096774194,0.032258064516129,0,0.0861423220973783,NA,0.0262172284644195,NA,0.258426966292135,NA,0.276679841897233,0.0269230769230769,0.0887096774193548,0.161290322580645,0.17741935483871,0.00790513833992095,4.87251721,2.78219371313442,0.9523,0.8668,0.5865,0.248705144415955,0,0.161290322580645,"Alto","Bajo","c/PJ","Estatal",NA,0.379446640316206,0.102,NA,0.0413105722094486,0.78100259,5.05298095374386,60,"Residencial medio",22.25,267,9.12539320335221,0.584,2.24719101123596,1.49812734082397,0,148.689138576779,0,0,FALSE,"Estatal",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA
"ID5619",0.0298769771528998,4.83978922112611,0.273504273504274,0.487179487179487,1.72075892857143,0.813953488372093,0.0697674418604651,1,0.163434903047091,0.225225225225225,0.0822622107969152,0.453453453453453,0.532133676092545,0.27190332326284,0.375921375921376,0.0325131810193322,0.062015503875969,0.387596899224806,0.27906976744186,0.0681222707423581,4.72702841,3.58219156759772,1.0481,0.954,0.6312,0.120626750543812,0.00277008310249307,0.155038759689922,"Alto","Bajo","c/PJ","Estatal",0.413897280966767,0.390663390663391,0.0104712041884817,0.606451612903226,-0.0218836565096953,0.81932371,6.59737253699411,15.4444444444444,"Residencial alto",21.2352941176471,722,9.95037736571425,0,4.57063711911357,1.24653739612188,0,10.8725761772853,0,0.443213296398892,FALSE,"Estatal",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,85,42,48
"ID5649",0,8.15317085493062,0.689655172413793,0.0689655172413793,1.25326420890937,0.909090909090909,0.0606060606060606,0,0.0412844036697248,0.0204081632653061,0.0166666666666667,0.102040816326531,0.158333333333333,0.027027027027027,0.0610687022900763,0,0.0606060606060606,0.212121212121212,0.0606060606060606,0,5.49339059,2.92165671471724,0.7959,0.7245,0.4688,0.17363223348579,0.00917431192660551,0.181818181818182,"Bajo","Medio","NO","SI",0.216216216216216,0.396946564885496,0.0651685393258427,2.47368421052632,-0.0151376146788991,0.82977702,11.3819361433467,14.7777777777778,"Residencial alto",21.8,218,9.80807872720091,1,5.04587155963303,4.12844036697248,0,211.697247706422,7.79816513761468,0.541284403669725,TRUE,"Privado",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,10,28
"ID5674",0,7.02243596203441,0.45,0.15,1.5100346268315,1,0.046875,0,0.00593471810089021,0.0204081632653061,0,0.0612244897959184,0.0263157894736842,0.0540540540540541,0.110497237569061,0.00196463654223969,0,0.03125,0.125,0.00392156862745098,5.27103127,3.12678525377278,1.0054,0.9151,0.6125,0.0395720302278725,0,0.140625,"Medio","Medio","NO","SI",0.243243243243243,0.265193370165746,0.104761904761905,1.05263157894737,-0.0124629080118694,0.72844255,6.76154782705092,37.3333333333333,"Residencial medio",33.7,337,9.72673735568137,1,3.26409495548961,3.85756676557863,0,129.970326409496,5.93471810089021,0.385756676557863,TRUE,"Privado",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,10,28,31
"ID5681",0.00448430493273543,NA,NA,NA,NA,NA,NA,1,0.0172413793103448,0.0909090909090909,0.04,0.272727272727273,0.28,0.108108108108108,0.191780821917808,0.00896860986547085,NA,NA,NA,0,5.12769698,NA,NA,NA,NA,NA,0.00574712643678161,NA,NA,NA,"NO","Estatal",0.337837837837838,0.36986301369863,0.24812030075188,0.638297872340426,-0.0522988505747126,0.14939675,6.50799981394909,58,"Residencial medio",21.75,174,9.37688720712797,0.507518796992481,6.32183908045977,4.02298850574713,0,268.103448275862,0,0.28735632183908,FALSE,"Estatal",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
"ID5684",0.0785498489425982,4.74334730116093,0.225806451612903,0.451612903225806,1.55909090909091,0.848484848484849,0.0909090909090909,0.083969465648855,0.099236641221374,0.471014492753623,0.0645161290322581,0.688405797101449,0.766129032258065,0.287037037037037,0.181818181818182,0.0453172205438066,0.121212121212121,0.787878787878788,0.545454545454545,0.0522875816993464,4.6752784,3.38014642390172,1.0639,0.9684,0.6435,0.106189880313429,0.00381679389312977,0.212121212121212,"Alto","Bajo","s/PJ","Estatal",0.324074074074074,0.333333333333333,0.0780780780780781,0.461538461538462,-0.0423664122137404,0.73354697,7.97606566312948,37.7777777777778,"Residencial medio",15.4117647058824,262,9.68595319377018,0.516516516516517,7.63358778625954,0.954198473282443,0,298.473282442748,4.00763358778626,0.526717557251908,FALSE,"Estatal",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,25,18,13
"ID5694",0,6.7843085037936,0.414634146341463,0.170731707317073,1.53994047619048,0.951219512195122,0.0487804878048781,0,0.0154440154440154,0.0869565217391304,0.0902777777777778,0.208695652173913,0.1875,0.101851851851852,0.125827814569536,0,0,0.170731707317073,0.170731707317073,0,5.135173,3.17823455666101,1.0346,0.9418,0.6285,0.0262064415018216,0.00386100386100386,0.146341463414634,"Medio","Medio","NO","SI",0.490740740740741,0.403973509933775,0.127982646420824,1.05084745762712,-0.00772200772200772,1.0421425,5.07350423888322,51,"Residencial alto",25.9,259,9.45667042566232,0.498915401301518,4.63320463320463,1.15830115830116,0,188.610038610039,4.63320463320463,0.409266409266409,TRUE,"Privado",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,8,19,19
"ID5700",0,6.45907107738213,0.367088607594937,0.265822784810127,1.39953051643192,0.847058823529412,0.105882352941176,0.024232633279483,0.0807754442649435,0.156626506024096,0.114982578397213,0.337349397590361,0.43205574912892,0.330188679245283,0.237226277372263,0.0827814569536424,0.0352941176470588,0.258823529411765,0.117647058823529,0.0404157043879908,5.54233184,3.35892223137454,1.0886,0.9909,0.6602,0.00603583408845569,0.00323101777059774,0.188235294117647,"Medio","Bajo","s/PJ","Estatal",0.267295597484277,0.259124087591241,0.26409344845099,0.370786516853933,-0.0405492730210016,1.12791922,4.91893415384181,37.7777777777778,"Residencial alto",16.2894736842105,619,9.99542160303292,0.503809040121889,8.48142164781906,0.969305331179321,0,306.058158319871,0,0.917609046849758,FALSE,"Estatal",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,30,41,41
"ID5705",0.00628930817610063,5.68353731612453,0.290322580645161,0.311827956989247,1.76181704260652,0.919191919191919,0.0505050505050505,0.154742096505824,0.0732113144758735,0.107011070110701,0.0393939393939394,0.298892988929889,0.296969696969697,0.242424242424242,0.139393939393939,0.0141509433962264,0.0606060606060606,0.131313131313131,0.232323232323232,0.00637958532695375,5.14438588,3.33313447544269,1.0889,0.9911,0.66,0.0355184195669364,0,0.141414141414141,"Alto","Bajo","c/PJ","Estatal",0.249158249158249,0.321212121212121,0.0950413223140496,0.56875,-0.0161397670549085,0.66440275,6.17219577155103,26.8888888888889,"Residencial alto",17.6764705882353,601,9.86467559111613,0.516528925619835,4.49251247920133,0.998336106489185,0.0765391014975042,217.720465890183,0,0.459234608985025,FALSE,"Estatal",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,40,51,37
"ID5712",0,9.19696577391228,0.804347826086957,0.0217391304347826,1.39734006734007,0.978260869565217,0.260869565217391,0,0.0143540669856459,0.0543478260869565,0.0683760683760684,0.130434782608696,0.102564102564103,0.0918367346938776,0.127118644067797,0.0229357798165138,0,0.130434782608696,0.152173913043478,0.0138888888888889,5.48168519,1.9879620866936,0.5654,0.5147,0.3272,0.362324341964895,0.00956937799043062,0.130434782608696,"Bajo","Alto","NO","SI",0.428571428571429,0.516949152542373,0.11244019138756,0.659090909090909,-0.016267942583732,0.87003533,9.88418525072765,27.4444444444444,"Residencial medio",19,209,9.67776791664217,1,2.15311004784689,0.956937799043062,0,203.11004784689,0,0.325358851674641,FALSE,"Privado",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,9,40
"ID5714",0.0142045454545455,3.39473103147741,0.0657894736842105,0.552631578947368,1.67563119322379,0.75531914893617,0.0212765957446809,0.634538152610442,0.29718875502008,0.146788990825688,0.0642857142857143,0.321100917431193,0.414285714285714,0.267782426778243,0.0650224215246637,0.0227272727272727,0.106382978723404,0.148936170212766,0.25531914893617,0.0102189781021898,4.75162051,2.77844828497151,0.8779,0.7991,0.5458,0.358404227573115,0,0.159574468085106,"Alto","Bajo","c/PJ","Estatal",0.209205020920502,0.262331838565022,0.150201612903226,1.1900826446281,-0.0160642570281124,0.83596411,4.851391970095,31.8888888888889,"Residencial alto",20.75,498,9.7249041687515,0.392137096774194,5.22088353413655,1.20481927710843,0,193.975903614458,0,0.469879518072289,FALSE,"Estatal",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,57,39,7
"ID5720",0.0860927152317881,2.63225043345759,0,0.777777777777778,1.93508771929825,0.571428571428571,0,0.859154929577465,0.0633802816901408,0.540540540540541,0.0588235294117647,0.891891891891892,0.955882352941177,0.535211267605634,0.581081081081081,0.0662251655629139,0.428571428571429,0.761904761904762,0.19047619047619,0.117241379310345,4.14689331,2.02315936502452,0.5168,0.7455,0.3343,0.79152668463712,0.00704225352112676,0.142857142857143,"Alto","Bajo","NO","Estatal",0.154929577464789,0.27027027027027,0.163204747774481,0.0571428571428571,-0.0471830985915493,1.15522458,22.7834568830615,24.5555555555556,"Residencial bajo",28.4,142,9.7249041687515,0.317507418397626,5.98591549295775,0,0,240.845070422535,12.6760563380282,0.577464788732394,TRUE,"Estatal",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,26,7,0
"ID5722",0,8.3923379514128,0.642857142857143,0.0714285714285714,1.52441860465116,1,0.0681818181818182,0,0.0236220472440945,0,0,0,0,0.0099009900990099,0.0555555555555556,0.0112359550561798,0.0227272727272727,0.136363636363636,0.0681818181818182,0.0028328611898017,5.70941825,2.56202866035339,0.8139,0.7409,0.4905,0.161464772769896,0,0.0909090909090909,"Bajo","Alto","NO","SI",0.485148514851485,0.46031746031746,0.0122324159021407,1.39285714285714,-0.0236220472440945,0.90283004,9.44497471081824,24.2222222222222,"Residencial medio",25.4,254,9.85933661154388,1,2.36220472440945,0,0,167.125984251969,0,0.47244094488189,TRUE,"Privado",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,3,13,30
"ID5723",0.0029940119760479,7.63822956068956,0.52112676056338,0.0563380281690141,1.41679775623438,0.948051948051948,0.038961038961039,0,0.00691244239631336,0.0301507537688442,0.0170212765957447,0.0904522613065327,0.182978723404255,0.0588235294117647,0.116666666666667,0,0.012987012987013,0.116883116883117,0.12987012987013,0.00149925037481259,5.17495673,2.80577809281228,0.8714,0.7932,0.5485,0.134836622335594,0,0.103896103896104,"Medio","Alto","NO","SI",0.25668449197861,0.333333333333333,0.0907821229050279,1.39393939393939,-0.0179723502304147,0.90888164,6.84786556720993,55.5555555555556,"Residencial medio",28.9333333333333,434,9.71469084563414,1,2.30414746543779,0,0,171.082949308756,8.98617511520737,0.43778801843318,TRUE,"Privado",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5,35,44
"ID5743",0,9.76989644973764,0.909090909090909,0,1.14285714285714,0.962962962962963,0.111111111111111,0,0.00704225352112676,0,0.0256410256410256,0,0.0769230769230769,0,0.132352941176471,0,0,0.0740740740740741,0.0740740740740741,0,5.62296389,0.744774866767362,0.3111,0.4489,0.1699,0.585283887474736,0,0.0740740740740741,"Bajo","Alto","NO","SI",0.367647058823529,0.485294117647059,0,0.736842105263158,-0.0147887323943662,0.91328184,9.6192404887308,35.7777777777778,"Residencial medio",23.6666666666667,142,9.94201728654262,1,1.40845070422535,5.63380281690141,0,150.704225352113,0,0.338028169014085,TRUE,"Privado",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,3,29
"ID5760",0,10,1,0,1.78055555555556,1,0.416666666666667,0,0,0,0,0.0444444444444444,0.0327868852459016,0,0.028169014084507,0,0,0,0.166666666666667,0,7.15718185,0,0,0,0,0.872903546558134,0.00943396226415094,0.0833333333333333,"Bajo","Alto","NO","SI",0.162790697674419,0.309859154929577,0.0533333333333333,1.76923076923077,0.00566037735849058,0.9961484,5.92004401602579,45.2222222222222,"Residencial alto",21.2,106,9.50792831000529,1,3.77358490566038,16.9811320754717,1,221.698113207547,0,0.39622641509434,TRUE,"Privado",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,15
"ID5765",0.0169642857142857,8.70815302716442,0.755905511811024,0.078740157480315,1.36957084909841,0.984962406015038,0.120300751879699,0.0122641509433962,0.0398162327718224,0.106227106227106,0.123684210526316,0.106227106227106,0.123684210526316,0.0761421319796954,0.114613180515759,0.0276785714285714,0.0300751879699248,0.112781954887218,0.0977443609022556,0.0201465201465201,5.68524401,2.56853468062131,0.7029,0.6398,0.3913,0.248288983974243,0,0.0827067669172932,"Bajo","Medio","NO","SI",0.593908629441624,0.616045845272206,0.103653355989805,0.112244897959184,-0.00581929555895863,1.02476866,9.96688344612804,31.3333333333333,"Residencial alto",26.12,653,9.76792622364014,0.896346644010195,2.83307810107198,0.459418070444104,0,174.57886676876,0,0.594180704441041,TRUE,"Privado",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,11,24,110
"ID5775",0.0161977834612106,6.83323572048139,0.45,0.2,1.74715386952229,0.916666666666667,0.204545454545455,0.276381909547739,0.092964824120603,0.0492610837438424,0.0641025641025641,0.0517241379310345,0.0717948717948718,0.181818181818182,0.17312661498708,0.010230179028133,0.0454545454545455,0.106060606060606,0.121212121212121,0.00522648083623693,4.82059495,3.35169459271676,1.0502,0.9559,0.6359,0.00823201834582476,0.00125628140703518,0.181818181818182,"Medio","Medio","c/PJ","Estatal",0.27807486631016,0.361757105943152,0.126482213438735,0.566037735849057,-0.0349246231155779,0.90920518,12.738393827799,34.2222222222222,"Residencial bajo",29.4814814814815,796,9.60327251877144,0.545454545454545,5.15075376884422,1.69597989949749,0,118.21608040201,1.50753768844221,0.35427135678392,FALSE,"Estatal",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,32,55,71
"ID5806",0.0311804008908686,6.52306114469811,0.368421052631579,0.210526315789474,1.79756097560976,0.837209302325581,0.0930232558139535,1,0.0333333333333333,0.0448717948717949,0.0347222222222222,0.153846153846154,0.270833333333333,0.088,0.145695364238411,0.0200445434298441,0,0.395348837209302,0.255813953488372,0.00234192037470726,4.52083893,3.27411773455341,1.0653,0.9696,0.6456,0.0196906987662894,0.01,0.302325581395349,"Medio","Medio","c/PJ","Estatal",0.528,0.589403973509934,0.122257053291536,0.642857142857143,-0.035,0.70535829,16.7759718783732,11.3333333333333,"Centro Administrativo y de Negocios",20,300,9.32671623950933,0.326018808777429,17.3333333333333,4.16666666666667,0,156.666666666667,0,0.04,FALSE,"Estatal",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,11,21,18
"ID5874",0.0123674911660777,5.6386307941139,0.268292682926829,0.353658536585366,1.46642036124795,0.924731182795699,0.0537634408602151,0,0.0650406504065041,0,0.01,0.118343195266272,0.09,0.050761421319797,0.0133333333333333,0.120141342756184,0.010752688172043,0.204301075268817,0.118279569892473,0.0120724346076459,4.937451,3.27515969088906,1.0898,0.992,0.661,0.0483384722752354,0.002710027100271,0.225806451612903,"Alto","Bajo","NO","SI",0.522842639593909,0.58,0.137745974955277,0.838095238095238,-0.0279132791327913,0.81435993,15.1484815513715,19.2222222222222,"Residencial medio",28.3846153846154,369,9.72539805220216,0.862254025044723,2.03252032520325,6.50406504065041,0,101.084010840108,0,0.411924119241192,TRUE,"Privado",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,35,37,27
"ID5912",0,7.47732968606719,0.545454545454545,0.151515151515152,1.23918951418951,0.885714285714286,0.0857142857142857,0,0.0337837837837838,0.0166666666666667,0,0.133333333333333,0.193181818181818,0.0153846153846154,0.111111111111111,0,0.0571428571428571,0.2,0.114285714285714,0.0072992700729927,5.2594822,3.2437871321362,0.9734,0.886,0.5861,0.0476189456993803,0,0.2,"Medio","Medio","NO","SI",0.384615384615385,0.222222222222222,0.0518518518518519,0.433333333333333,-0.00675675675675675,0.8978222,3.5730480995172,37.7777777777778,"Residencial alto",24.6666666666667,148,9.94201728654262,1,4.39189189189189,0,0,182.432432432432,0,0.297297297297297,TRUE,"Privado",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,5,11,19
"ID5924",0.0103244837758112,7.07927932640401,0.5,0.0625,1.5894777265745,0.75609756097561,0.0731707317073171,0,0.00657894736842105,0.00970873786407767,0.048,0.00970873786407767,0.08,0.0732984293193717,0.205020920502092,0.00294985250737463,0.024390243902439,0.024390243902439,0.195121951219512,0,4.82605178,3.19463964278448,0.8895,0.8096,0.5578,0.124423852055739,0,0.219512195121951,"Medio","Alto","NO","SI",0.18848167539267,0.221757322175732,0.0775862068965517,0.843137254901961,-0.0149122807017544,0.92567569,6.71766151894244,63.6666666666667,"Residencial medio",30.4,456,9.94201728654262,1,2.19298245614035,0,0,144.736842105263,0,0.359649122807018,TRUE,"Privado",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,6,39,45
"ID5943",0.00574712643678161,7.31973237162953,0.435897435897436,0.153846153846154,1.25242504409171,0.975,0.025,0,0.0135135135135135,0.1,0.0573770491803279,0.16,0.19672131147541,0.141304347826087,0.0873015873015873,0.0258620689655172,0,0.275,0.3,0.0203488372093023,5.35521101,2.97330036918095,1.0077,0.9172,0.6139,0.0401950183724755,0.0045045045045045,0.125,"Medio","Medio","NO","SI",0.423913043478261,0.444444444444444,0.0645161290322581,1.85365853658537,-0.0148648648648649,0.8580669,4.34752923848698,40.4444444444444,"Residencial alto",22.2,222,9.11029613066731,1,3.15315315315315,0,0,175.225225225225,0,0.351351351351351,TRUE,"Privado",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,6,17,18
"ID5971",0,8.57650461531639,0.728813559322034,0,1.30469088203463,0.953846153846154,0.0923076923076923,0,0.00602409638554217,0.0138888888888889,0.0319148936170213,0.0347222222222222,0.0904255319148936,0.0138888888888889,0.0508474576271186,0.00601202404809619,0.0153846153846154,0.0461538461538462,0.123076923076923,0.00401606425702811,5.85697813,2.4515245447767,0.5872,0.8471,0.3978,0.354436927027256,0,0.215384615384615,"Bajo","Alto","NO","SI",0.145833333333333,0.203389830508475,0.0190677966101695,1.45205479452055,-0.0144578313253012,0.95719544,8.97414069701808,43.5555555555556,"Residencial bajo",33.2,332,9.94201728654262,1,3.46385542168675,7.53012048192771,0,141.566265060241,0,0.463855421686747,TRUE,"Privado",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0,20,53
"ID5996",0.0135236664162284,7.39796507798441,0.482758620689655,0.103448275862069,1.41736183524505,0.948051948051948,0.0909090909090909,0,0.00577367205542725,0.0396825396825397,0.102459016393443,0.0396825396825397,0.102459016393443,0.0542005420054201,0.0936170212765957,0.0127723516153268,0.025974025974026,0.155844155844156,0.103896103896104,0.00993124522536287,5.38054122,2.93081911471229,0.9497,0.8645,0.5843,0.0768120058590683,0.0023094688221709,0.0974025974025974,"Medio","Medio","NO","SI",0.246612466124661,0.282978723404255,0.180851063829787,0.53,-0.0124711316397229,1.0850679,5.37824161822985,59.7777777777778,"Residencial medio",34.64,866,9.88981827293464,1,1.73210161662818,0.46189376443418,0,129.965357967667,9.93071593533487,0.64203233256351,TRUE,"Privado",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,18,73,85
"ID6000",0,9.01087192755083,0.732394366197183,0.0140845070422535,1.19690364408674,0.986486486486487,0.0945945945945946,0,0.00480769230769231,0,0.00420168067226891,0,0.0126050420168067,0,0.0423728813559322,0.00157232704402516,0.0135135135135135,0.0405405405405405,0.0540540540540541,0,5.51339837,1.88810972555143,0.6273,0.571,0.3957,0.314900083835843,0,0.135135135135135,"Bajo","Alto","NO","SI",0.0368098159509202,0.0805084745762712,0.0614439324116743,1.59090909090909,-0.00769230769230768,0.89905115,8.28842054756683,40.7777777777778,"Residencial alto",27.7333333333333,416,9.72539805220216,0.938556067588326,4.92788461538461,0,0,205.408653846154,33.6538461538462,0.451923076923077,TRUE,"Privado",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,21,61
